日付,レースID,前走レースID,Ｒ,場所,トラックコード,前走トラックコード,馬名S,騎手,騎手コード,枠番,前走枠番,着順,前走着順,馬番,前走馬番,人気,前走人気,1角,2角,3角,4角,前1角,前2角,前3角,前4角
2021. 1.11,202101110601040116,202011140505030112,1,中山,1,1,キッズリッカリッカ,木幡巧也,1162,8,8,８,８,16,12,6,3,,,3,3,,,6,5
2021. 1.11,202101110601040105,202012260605070104,1,中山,1,1,スイートナイト,杉原誠人,1135,3,2,９,４,5,4,8,14,,,7,9,,,12,12
2021. 1.11,202101110601040108,202011220505060305,1,中山,1,0,ヒカルマドンナ,菊沢一樹,1161,4,3,10,14,8,5,15,18,,,14,13,,,15,18
2021. 1.11,202101110601040113,202011070505010611,1,中山,1,1,ダイヤモンドカーク,武士沢友,1029,7,7,11,12,13,11,16,10,,,11,10,,,12,10
2021. 1.11,202101110601040102,202011210505050512,1,中山,1,0,ホウオウツインクル,津村明秀,1092,1,6,12,10,2,12,5,10,,,7,6,,,6,6
2021. 1.11,202101110601040111,202009270604070113,1,中山,1,1,ヴィグルズマン,秋山稔樹,1181,6,7,13,６,11,13,14,8,,,14,13,,,6,6
2021. 1.11,202101110601040103,202012190605050610,1,中山,1,1,ニシノメタル,武藤雅,1169,2,5,14,５,3,10,11,3,,,12,16,,,2,2
2021. 1.11,202101110601040106,202011140505030601,1,中山,1,0,レッティングゴー,菅原明良,1179,3,1,15,８,6,1,13,7,,,14,13,,,11,9
2021. 1.11,202101110601040101,202012270605080407,1,中山,1,1,テリオスハート,戸崎圭太,5386,1,4,16,５,1,7,7,6,,,10,10,,,2,2
2021. 1.10,202101100601030108,202012190605050110,1,中山,1,1,チュイション,三浦皇成,1122,4,5,１,３,8,10,1,3,,,6,6,,,4,4
2021. 1.10,202101100601030114,202012200605060105,1,中山,1,1,フクノルッカ,斎藤新,1178,7,3,２,２,14,5,2,3,,,8,7,,,5,5
2021. 1.10,202101100601030113,202012270605080116,1,中山,1,1,エバーサニーハート,石橋脩,1077,7,8,３,２,13,16,3,3,,,12,11,,,8,8
2021. 1.10,202101100601030112,202010240404050210,1,中山,1,1,ホープケツァール,丸田恭介,1117,6,6,４,12,12,10,8,2,,,3,3,6,7,8,7
2021. 1.10,202101100601030107,202010100504010414,1,中山,1,1,ヴィオマージュ,木幡巧也,1162,4,7,５,10,7,14,5,5,,,2,1,,,2,2
2021. 1.10,202101100601030116,202010170504030102,1,中山,1,1,メジャーアゲン,岩部純二,726,8,1,６,７,16,2,12,6,,,11,11,,,5,5
2021. 1.10,202101100601030110,202012190605050609,1,中山,1,1,ニシノカシン,内田博幸,422,5,5,７,３,10,9,6,5,,,13,13,,,8,7
2021. 1.10,202101100601030109,202012200605060310,1,中山,1,1,アウトレイジング,丹内祐次,1091,5,5,８,３,9,10,10,6,,,5,3,,,3,2
2021. 1.10,202101100601030106,202010310504070508,1,中山,1,0,ネオイリス,横山武史,1170,3,4,９,12,6,8,11,9,,,8,7,,,1,1
2021. 1.10,202101100601030104,202010180404040210,1,中山,1,0,ノアファンタジー,江田照男,689,2,8,10,５,4,10,4,3,,,6,7,,,6,5
2021. 1.10,202101100601030103,202011010303020207,1,中山,1,0,エガオガキュート,藤田菜七,1164,2,4,11,13,3,7,14,13,,,10,10,,,13,13
2021. 1.10,202101100601030111,202012130605040314,1,中山,1,1,フェスティヴグッド,秋山稔樹,1181,6,7,12,３,11,14,7,5,,,3,3,,,3,5
2021. 1.10,202101100601030102,202010310504070501,1,中山,1,0,マルシャ,小林凌大,1177,1,1,13,11,2,1,15,11,,,13,13,,,15,15
2021. 1.10,202101100601030115,202010180504040413,1,中山,1,0,ロックンハニー,草野太郎,1113,8,7,14,12,15,13,16,12,,,15,15,,,14,14
2021. 1.10,202101100601030101,202010030604080613,1,中山,1,1,カラーオブウィンド,嶋田純次,1134,1,7,15,６,1,13,13,9,,,15,16,,,4,3
2021. 1.10,202101100601030105,202008300403060303,1,中山,1,0,マイネルアミスター,柴田大知,1009,3,2,16,９,5,3,9,3,,,1,2,,,,4
2021. 1. 5,202101050601010110,202010240504050107,1,中山,1,1,ラストサムライ,田辺裕信,1075,5,5,１,３,10,7,1,1,,,6,6,,,4,4
2021. 1. 5,202101050601010114,202012050605010604,1,中山,1,1,リュヌダムール,小林凌大,1177,7,3,２,２,14,4,3,1,,,1,1,,,5,4
2021. 1. 5,202101050601010103,202012050605010111,1,中山,1,1,ソニックムーヴ,木幡育也,1167,2,6,３,３,3,11,5,5,,,9,6,,,2,2
2021. 1. 5,202101050601010112,202012120605030108,1,中山,1,1,トランセンドパスト,宮崎北斗,1118,6,4,４,３,12,8,6,10,,,4,2,,,2,1
2021. 1. 5,202101050601010116,202010030604080315,1,中山,1,8,バルネージュ,木幡巧也,1162,8,8,５,９,16,15,4,7,,,3,2,,,2,3
2021. 1. 5,202101050601010105,202012050605010115,1,中山,1,1,ロングジャーニー,戸崎圭太,5386,3,8,６,２,5,15,2,3,,,4,2,,,4,3
2021. 1. 5,202101050601010102,202010250504060102,1,中山,1,1,シゲルブイン,菅原明良,1179,1,2,７,７,2,2,12,11,,,14,12,,,7,8
2021. 1. 5,202101050601010109,202008010402030111,1,中山,1,1,クリオシタース,武藤雅,1169,5,6,８,12,9,11,7,6,,,11,10,,,12,11
2021. 1. 5,202101050601010107,202009120604010414,1,中山,1,1,スターオンステージ,山田敬士,1173,4,7,９,12,7,14,14,7,,,10,10,,,6,6
2021. 1. 5,202101050601010106,202012130605040315,1,中山,1,1,シーオブクラウズ,北村宏司,1043,3,8,10,４,6,15,9,4,,,6,6,,,1,1
2021. 1. 5,202101050601010101,202011140505030217,1,中山,1,0,ネオトリニティー,武士沢友,1029,1,8,11,13,1,17,11,14,,,14,12,,,12,11
2021. 1. 5,202101050601010108,202011150505040106,1,中山,1,1,ナンヨーノワール,松山弘平,1126,4,5,12,７,8,6,8,8,,,6,9,,,2,2
2021. 1. 5,202101050601010111,202010170504030402,1,中山,1,1,ジェラゾヴァヴォラ,小林脩斗,1183,6,1,13,14,11,2,16,14,,,13,12,,,11,11
2021. 1. 5,202101050601010104,202010040604090302,1,中山,1,8,フミエイター,原優介,1184,2,1,14,８,4,2,13,13,,,16,16,,,15,14
2021. 1. 5,202101050601010113,202011080303040101,1,中山,1,1,マイネルレスペト,柴田大知,1009,7,1,15,９,13,1,10,6,,,2,2,,,11,10
2021. 1. 5,202101050601010115,202010110404020610,1,中山,1,0,トーティシェル,杉原誠人,1135,8,5,16,11,15,10,15,15,,,11,15,,,,14
2020.12.26,202012260605070113,202012050605010505,1,中山,1,8,スイートクラウン,横山典弘,660,7,3,１,５,13,5,5,6,,,2,2,,,4,7
2020.12.26,202012260605070112,202012120605030610,1,中山,1,1,ボイラーハウス,江田照男,689,6,5,２,２,12,10,1,8,,,9,9,,,4,4
2020.12.26,202012260605070110,202012190605050314,1,中山,1,8,シュアーヴアリア,戸崎圭太,5386,5,7,３,２,10,14,2,2,,,12,11,,,6,6
2020.12.26,202012260605070104,202010170504030410,1,中山,1,1,スイートナイト,杉原誠人,1135,2,5,４,６,4,10,14,7,,,12,12,,,8,8
2020.12.26,202012260605070103,202011220505060208,1,中山,1,0,クレールフォルム,武藤雅,1169,2,4,５,13,3,8,7,12,,,15,14,,,7,6
2020.12.26,202012260605070109,202012060605020114,1,中山,1,1,カツノサンキュウ,三浦皇成,1122,5,7,６,５,9,14,3,2,,,5,8,,,6,5
2020.12.26,202012260605070111,202010240504050211,1,中山,1,0,クレイジーリッチ,武士沢友,1029,6,6,７,10,11,11,6,9,,,5,4,,,2,2
2020.12.26,202012260605070115,202010170504030116,1,中山,1,1,ヴァルプルギス,内田博幸,422,8,8,８,10,15,16,12,5,,,2,3,,,12,12
2020.12.26,202012260605070101,202012120703030109,1,中山,1,1,カンタベリーマッハ,伴啓太,1149,1,7,９,４,1,9,9,8,,,5,4,,,4,4
2020.12.26,202012260605070106,202011070505010303,1,中山,1,0,ハテンコウ,横山和生,1140,3,2,10,17,6,3,16,14,,,9,9,,,4,5
2020.12.26,202012260605070114,202011150505040605,1,中山,1,1,ドバイウィンド,山田敬士,1173,7,4,11,９,14,5,15,12,,,9,12,,,11,11
2020.12.26,202012260605070107,202010170504030502,1,中山,1,0,イタリアンゴールド,小林凌大,1177,4,1,12,12,7,2,13,16,,,14,15,,,1,1
2020.12.26,202012260605070105,202010310504070507,1,中山,1,0,オープンワールド,吉田豊,733,3,4,13,16,5,7,10,7,,,5,4,,,2,2
2020.12.26,202012260605070116,202011080303040104,1,中山,1,1,デクラーク,石橋脩,1077,8,2,14,７,16,4,8,5,,,2,4,,,9,10
2020.12.26,202012260605070108,202011080505020203,1,中山,1,0,オオシマサフィール,丸山元気,1127,4,2,15,９,8,3,11,7,,,1,1,,,3,4
2020.12.26,202012260605070102,202012120605030616,1,中山,1,1,スイートフィル,柴田大知,1009,1,8,止,４,2,16,4,6,,,,,,,6,6
2020.12.20,202012200605060110,202012050605010613,1,中山,1,1,サンマルセレッソ,内田博幸,422,5,8,１,５,10,13,7,4,,,5,6,,,3,2
2020.12.20,202012200605060105,202011280505080203,1,中山,1,1,フクノルッカ,田辺裕信,1075,3,2,２,２,5,3,3,10,,,5,5,,,3,4
2020.12.20,202012200605060101,202011210505050106,1,中山,1,1,カード,江田照男,689,1,3,３,２,1,6,2,3,,,1,1,,,6,5
2020.12.20,202012200605060107,202012050605010605,1,中山,1,1,キラメキ,吉田豊,733,4,4,４,４,7,5,6,10,,,4,2,,,7,6
2020.12.20,202012200605060115,202011210505050110,1,中山,1,1,ガウナエルフリーデ,三浦皇成,1122,8,5,５,５,15,10,4,2,,,12,10,,,12,11
2020.12.20,202012200605060108,202010170404030310,1,中山,1,1,ユメノシラベ,石橋脩,1077,4,6,６,４,8,10,1,7,,,2,2,,,2,2
2020.12.20,202012200605060103,202012060605020115,1,中山,1,1,ワールドクルーズ,丸山元気,1127,2,8,７,４,3,15,5,6,,,9,7,,,7,7
2020.12.20,202012200605060113,202007260402020110,1,中山,1,0,キチロクレディス,丹内祐次,1091,7,6,８,14,13,10,8,8,,,9,9,,,12,12
2020.12.20,202012200605060116,202010110404020102,1,中山,1,0,ラッキーフレイム,武士沢友,1029,8,2,９,15,16,2,10,14,,,7,7,,,10,10
2020.12.20,202012200605060104,202010110404020605,1,中山,1,0,ボニート,木幡育也,1167,2,3,10,９,4,5,9,14,,,14,14,,,,15
2020.12.20,202012200605060106,202010030604080608,1,中山,1,1,アンジュブラン,宮崎北斗,1118,3,4,11,16,6,8,14,10,,,2,2,,,16,16
2020.12.20,202012200605060111,202010180504040414,1,中山,1,0,ジューンメモリー,原優介,1184,6,7,12,14,11,14,12,17,,,8,11,,,7,7
2020.12.20,202012200605060114,202009200604040511,1,中山,1,8,ウェイヴアナリシス,木幡巧也,1162,7,6,13,16,14,11,11,13,,,14,15,,16,16,16
2020.12.20,202012200605060102,202010110504020201,1,中山,1,1,カンタベリーパール,的場勇人,1108,1,1,14,14,2,1,16,16,,,12,13,,,11,12
2020.12.20,202012200605060109,202010180404040301,1,中山,1,8,ベンタロン,西田雄一,1004,5,1,15,12,9,1,13,10,,,11,12,,,7,6
2020.12.20,202012200605060112,202010110404020511,1,中山,1,1,マロンビクトリー,石川裕紀,1150,6,6,16,14,12,11,15,13,,,16,16,,,14,14
2020.12.19,202012190605050106,202007120202040112,1,中山,1,1,リンカーンテソーロ,大野拓弥,1096,3,8,１,６,6,12,4,3,,,1,1,,,8,7
2020.12.19,202012190605050113,202011210505050401,1,中山,1,1,トップヴィヴィット,横山武史,1170,7,1,２,２,13,1,1,4,,,6,6,,,6,6
2020.12.19,202012190605050110,202011290505090113,1,中山,1,1,チュイション,三浦皇成,1122,5,7,３,４,10,13,3,7,,,4,4,,,1,1
2020.12.19,202012190605050111,202010250404060103,1,中山,1,0,ホノノルーカ,小林凌大,1177,6,3,４,７,11,3,6,9,,,2,2,,,2,2
2020.12.19,202012190605050114,202011150303060113,1,中山,1,1,アヴォカド,岩田望来,1174,7,7,５,７,14,13,5,3,,,6,7,,,11,11
2020.12.19,202012190605050112,202010310504070414,1,中山,1,1,スマイルハライト,吉田隼人,1095,6,7,６,８,12,14,8,11,,,8,9,,,2,2
2020.12.19,202012190605050101,202011230505070206,1,中山,1,0,アルトヴォラーレ,戸崎圭太,5386,1,3,７,10,1,6,2,2,,,4,4,,,1,1
2020.12.19,202012190605050109,202011230505070108,1,中山,1,1,タイセイラグーン,石橋脩,1077,5,4,８,７,9,8,7,7,,,3,3,,,6,4
2020.12.19,202012190605050108,202008231002040209,1,中山,1,0,ニシノサラマ,原優介,1184,4,6,９,12,8,9,11,11,,,11,13,,,12,12
2020.12.19,202012190605050105,202010100504010106,1,中山,1,1,ブリューナク,江田照男,689,3,3,10,11,5,6,10,8,,,8,8,,,6,6
2020.12.19,202012190605050103,202010250504060410,1,中山,1,0,コスモヴィテス,柴田大知,1009,2,5,11,16,3,10,14,17,,,16,16,,,16,16
2020.12.19,202012190605050115,202010180504040107,1,中山,1,0,フレンドロマン,斎藤新,1178,8,5,12,11,15,7,9,7,,,11,11,,,4,4
2020.12.19,202012190605050116,202011230505070614,1,中山,1,0,キタノフェスタ,木幡巧也,1162,8,7,13,14,16,14,13,17,,,15,14,,,12,13
2020.12.19,202012190605050104,202010170404030308,1,中山,1,1,ブリスク,木幡育也,1167,2,5,14,13,4,8,16,14,,,14,14,,,14,11
2020.12.19,202012190605050102,202010310303010106,1,中山,1,1,パンサン,松若風馬,1154,1,3,15,16,2,6,12,15,,,11,11,,,12,15
2020.12.19,202012190605050107,202009120604010410,1,中山,1,1,ワイワイホワイト,嘉藤貴行,1051,4,5,16,止,7,10,15,13,,,8,10,,,,
2020.12.13,202012130605040114,202011220505060113,1,中山,1,1,フェスティヴノンノ,江田照男,689,7,7,１,８,14,13,5,11,,,7,6,,,10,10
2020.12.13,202012130605040115,202011210505050409,1,中山,1,1,シゲルヒラトリ,戸崎圭太,5386,8,5,２,６,15,9,4,6,,,3,2,,,13,12
2020.12.13,202012130605040112,202011010504080207,1,中山,1,1,トップシンデレラ,吉田豊,733,6,4,３,13,12,7,12,10,,,10,8,,,9,8
2020.12.13,202012130605040105,202010110504020206,1,中山,1,1,エバーサニーハート,石橋脩,1077,3,3,４,６,5,6,8,10,,,10,11,,,6,5
2020.12.13,202012130605040102,202011230505070617,1,中山,1,0,ティプシーワールド,斎藤新,1178,1,8,５,９,2,17,14,14,,,15,12,,,6,7
2020.12.13,202012130605040111,202008020402040512,1,中山,1,8,ニシノカタパルト,岩部純二,726,6,6,６,14,11,12,11,16,,,2,2,,,5,5
2020.12.13,202012130605040116,202011070505010609,1,中山,1,1,ステラダイヤ,大野拓弥,1096,8,6,７,６,16,9,2,9,,,3,2,,,2,2
2020.12.13,202012130605040106,202011070505010203,1,中山,1,1,エコロブラスト,木幡巧也,1162,3,2,８,10,6,3,6,6,,,12,12,,,1,1
2020.12.13,202012130605040101,202010170404030515,1,中山,1,0,デストゥリエーレ,坂井瑠星,1163,1,7,９,９,1,15,7,12,,,16,16,,,6,4
2020.12.13,202012130605040113,202011210505050104,1,中山,1,1,キタノエンディング,石川裕紀,1150,7,2,10,８,13,4,10,6,,,6,6,,,5,5
2020.12.13,202012130605040104,202011220505060309,1,中山,1,0,スマートワン,田辺裕信,1075,2,5,11,３,4,9,1,6,,,1,1,,,1,1
2020.12.13,202012130605040110,202011150303060107,1,中山,1,1,ラスティネイル,秋山稔樹,1181,5,4,12,４,10,7,3,7,,,3,5,,,8,6
2020.12.13,202012130605040103,202009200604040401,1,中山,1,8,ビッグブルールーフ,木幡育也,1167,2,1,13,16,3,1,13,13,,,12,12,,,1,1
2020.12.13,202012130605040108,202010110504020204,1,中山,1,1,メイム,原優介,1184,4,2,14,10,8,4,15,13,,,7,8,,,6,7
2020.12.13,202012130605040107,202011210505050403,1,中山,1,1,ココネージュ,小林凌大,1177,4,2,15,16,7,3,16,11,,,7,8,,,6,8
2020.12.13,202012130605040109,202010110404020613,1,中山,1,0,スターマン,内田博幸,422,5,7,16,10,9,13,9,7,,,12,15,,,,18
2020.12.12,202012120605030107,202011080303040110,1,中山,1,1,パルデンス,田辺裕信,1075,4,5,１,２,7,10,1,4,,,4,4,,,4,4
2020.12.12,202012120605030114,202010100504010514,1,中山,1,0,ナンノコレシキ,横山武史,1170,7,7,２,10,14,14,4,7,,,13,12,,,5,3
2020.12.12,202012120605030108,202011140303050109,1,中山,1,1,トランセンドパスト,宮崎北斗,1118,4,6,３,９,8,9,10,9,,,2,1,3,3,3,3
2020.12.12,202012120605030102,202011280505080201,1,中山,1,1,ハヤブサユートピア,大野拓弥,1096,1,1,４,５,2,1,3,6,,,2,2,,,1,1
2020.12.12,202012120605030111,202011150303060105,1,中山,1,1,テイエムミラクル,丸田恭介,1117,6,3,５,２,11,5,2,2,,,4,5,,,8,6
2020.12.12,202012120605030112,202010110404020507,1,中山,1,1,ミルトブラック,木幡初也,1153,6,4,６,６,12,7,7,8,,,6,6,,,6,6
2020.12.12,202012120605030113,202011070505010209,1,中山,1,1,ケプチャン,杉原誠人,1135,7,5,７,９,13,9,5,10,,,6,7,,,2,2
2020.12.12,202012120605030103,202011080505020301,1,中山,1,1,ビービーラノビア,小林凌大,1177,2,1,８,10,3,1,8,11,,,10,10,,,5,5
2020.12.12,202012120605030116,202011150303060115,1,中山,1,1,ピットフォル,小林脩斗,1183,8,8,９,６,16,15,6,8,,,1,2,,,10,10
2020.12.12,202012120605030109,202012050605010416,1,中山,1,1,セイギャラクシー,内田博幸,422,5,8,10,10,9,16,13,13,,,15,15,14,14,14,12
2020.12.12,202012120605030106,202010100504010109,1,中山,1,1,ロデオスターメイト,柴田大知,1009,3,5,11,12,6,9,12,15,,,10,8,,,10,11
2020.12.12,202012120605030110,202011210505050115,1,中山,1,1,サンタル,原優介,1184,5,8,12,14,10,15,16,16,,,14,13,,,16,16
2020.12.12,202012120605030115,202009051002070112,1,中山,1,1,カシノフォワード,秋山稔樹,1181,8,7,13,15,15,12,14,15,,,9,10,14,14,15,15
2020.12.12,202012120605030101,202011140505030607,1,中山,1,0,ケイティミシェル,江田照男,689,1,6,14,11,1,7,9,10,,,12,13,,,1,1
2020.12.12,202012120605030105,202011210505050116,1,中山,1,1,セイルーク,武士沢友,1029,3,8,15,13,5,16,15,15,,,8,8,,,12,13
2020.12.12,202012120605030104,202009060403080115,1,中山,1,8,キャメルクラッチ,武藤雅,1169,2,7,16,18,4,15,11,18,,,16,16,,,16,15
2020.12. 6,202012060605020108,202011230505070604,1,中山,1,0,ハコダテブショウ,石川裕紀,1150,4,2,１,３,8,4,1,6,,,4,2,,,4,4
2020.12. 6,202012060605020113,202011140505030110,1,中山,1,1,ステディシュシュ,柴田大知,1009,7,7,２,３,13,10,5,4,,,8,8,,,8,7
2020.12. 6,202012060605020102,202010170404030301,1,中山,1,1,トランザクト,武藤雅,1169,1,1,３,５,2,1,4,4,,,1,1,,,3,3
2020.12. 6,202012060605020115,202010110404020108,1,中山,1,0,ワールドクルーズ,斎藤新,1178,8,5,４,12,15,8,6,7,,,7,7,,,8,9
2020.12. 6,202012060605020114,202011150505040303,1,中山,1,1,カツノサンキュウ,岩部純二,726,7,3,５,４,14,3,2,3,,,6,5,,,3,3
2020.12. 6,202012060605020112,202010180504040310,1,中山,1,1,フェーバーラッシュ,小林凌大,1177,6,5,６,13,12,10,10,10,,,11,9,,,13,13
2020.12. 6,202012060605020101,202011080505020305,1,中山,1,1,レオテソーロ,原優介,1184,1,3,７,５,1,5,3,6,,,5,5,,,1,1
2020.12. 6,202012060605020109,202011150303060114,1,中山,1,1,サクセスビリーブ,大野拓弥,1096,5,7,８,５,9,14,7,9,,,2,2,,,4,5
2020.12. 6,202012060605020116,202010040604090112,1,中山,1,1,サイウン,木幡育也,1167,8,6,９,10,16,12,11,12,,,13,13,,,9,10
2020.12. 6,202012060605020104,202006200201030505,1,中山,1,0,サンラクロス,菅原明良,1179,2,5,10,10,4,5,14,9,,,9,10,,,11,11
2020.12. 6,202012060605020105,202010110504020202,1,中山,1,1,セイウンスノー,木幡巧也,1162,3,1,11,13,5,2,8,3,,,2,4,,,2,1
2020.12. 6,202012060605020106,202010240504050407,1,中山,1,1,キャヴァリー,武士沢友,1029,3,4,12,16,6,7,13,14,,,11,10,,,2,3
2020.12. 6,202012060605020111,202006280503080612,1,中山,1,1,ワイワイライリー,嘉藤貴行,1051,6,6,13,16,11,12,9,8,,,13,13,,,14,14
2020.12. 6,202012060605020107,202008290403050502,1,中山,1,8,トーアテンジン,小林脩斗,1183,4,1,14,18,7,2,12,18,,,15,15,,,16,16
2020.12. 6,202012060605020110,202010250504060308,1,中山,1,1,キタノレスリーズ,山田敬士,1173,5,4,15,15,10,8,15,12,,,9,12,,,11,11
2020.12. 6,202012060605020103,202009270604070410,1,中山,1,1,ナイスデアイ,木幡初也,1153,2,5,16,15,3,10,16,15,,,16,16,,,14,16
2020.12. 5,202012050605010106,202010030604080607,1,中山,1,1,ファイアダンサー,津村明秀,1092,3,4,１,２,6,7,2,2,,,1,1,,,1,1
2020.12. 5,202012050605010115,202011080505020315,1,中山,1,1,ロングジャーニー,戸崎圭太,5386,8,8,２,２,15,15,3,10,,,4,3,,,4,3
2020.12. 5,202012050605010111,202010310303010107,1,中山,1,1,ソニックムーヴ,木幡育也,1167,6,4,３,６,11,7,5,4,,,2,2,,,2,2
2020.12. 5,202012050605010108,202010040604090116,1,中山,1,1,ウィズインリーチ,田辺裕信,1075,4,8,４,３,8,16,1,4,,,6,6,,,4,3
2020.12. 5,202012050605010107,202010110404020601,1,中山,1,0,レゾンデートル,杉原誠人,1135,4,1,５,15,7,1,12,16,,,4,5,,,,13
2020.12. 5,202012050605010114,202011210505050112,1,中山,1,1,ノーブルオリンピア,武藤雅,1169,7,6,６,４,14,12,4,4,,,8,9,,,10,10
2020.12. 5,202012050605010103,202010110504020305,1,中山,1,0,シグナステソーロ,原優介,1184,2,4,７,10,3,5,10,8,,,10,9,,,5,4
2020.12. 5,202012050605010101,202011140505030508,1,中山,1,1,クリノグリゴロス,江田照男,689,1,6,８,５,1,8,9,5,,,13,11,,,12,12
2020.12. 5,202012050605010105,202008291002050903,1,中山,1,0,キリシマムテキ,柴田大知,1009,3,2,９,10,5,3,11,8,,,12,11,,,10,8
2020.12. 5,202012050605010110,202011010504080209,1,中山,1,1,ブルーガーデニア,嘉藤貴行,1051,5,5,10,５,10,9,6,2,,,6,6,,,14,13
2020.12. 5,202012050605010109,202010170504030414,1,中山,1,1,ジュンジョウ,横山和生,1140,5,7,11,10,9,14,13,8,,,8,8,,,5,6
2020.12. 5,202012050605010112,202010030604080307,1,中山,1,8,サウンドクラウン,坂井瑠星,1163,6,4,12,８,12,7,7,10,,,3,3,,,14,13
